student_id,grade_10_marks,interest_math,interest_bio,interest_econ,coding,drawing,sports,family_background,stream,profession
4017,98,0,1,0,0,0,0,Teacher,Arts,Historian
4018,64,1,0,0,0,0,0,Artist,Commerce,Business Analyst
4019,73,0,1,1,0,0,1,Engineer,Commerce,Business Analyst
4020,62,1,1,0,0,1,0,Doctor,Arts,Designer
4021,65,1,0,1,1,1,1,Teacher,Commerce,CA
4022,71,1,0,1,1,0,0,Engineer,Commerce,Banker
4023,84,1,0,1,1,1,1,Teacher,Commerce,Business Analyst
4024,50,1,1,1,1,1,1,Doctor,Commerce,CA
4025,86,0,1,1,1,1,1,Engineer,Commerce,Banker
4026,72,1,0,0,0,0,0,Engineer,Arts,Historian
4027,71,1,1,1,0,0,1,Teacher,Commerce,Business Analyst
4028,73,0,0,0,0,1,0,Doctor,Arts,Historian
4029,97,1,0,1,1,1,1,Business,Commerce,Business Analyst
4030,58,0,0,0,1,1,0,Doctor,Arts,Historian
4031,88,1,0,1,0,1,1,Doctor,Commerce,Banker
4032,50,0,0,1,0,0,0,Doctor,Commerce,Banker
4033,94,0,1,0,0,0,0,Engineer,Science,Doctor
4034,91,1,0,0,0,1,1,Teacher,Arts,Historian
4035,52,1,1,1,1,1,1,Artist,Commerce,Business Analyst
4036,93,0,1,0,1,0,0,Teacher,Commerce,Business Analyst
4037,75,0,0,1,0,1,0,Doctor,Commerce,CA
4038,85,1,1,0,0,1,0,Teacher,Science,Software Engineer
4039,52,0,1,1,0,0,0,Teacher,Commerce,Banker
4040,99,1,1,1,0,0,0,Doctor,Science,Doctor
4041,98,1,0,0,0,0,1,Artist,Arts,Designer
4042,87,0,0,0,0,1,1,Engineer,Arts,Designer
4043,58,0,1,1,0,0,0,Artist,Commerce,CA
4044,93,1,1,1,1,0,0,Artist,Science,Software Engineer
4045,98,1,0,1,1,0,0,Artist,Commerce,Banker
4046,64,0,0,1,1,1,0,Teacher,Commerce,Accountant
4047,79,0,0,1,1,0,0,Teacher,Commerce,Accountant
4048,93,1,1,1,1,1,0,Artist,Science,Pharmacist
4049,51,0,0,1,1,1,0,Engineer,Commerce,Banker
4050,79,1,0,0,1,1,1,Artist,Arts,Designer
4051,78,0,1,1,1,0,0,Business,Commerce,CA
4052,94,1,1,1,0,0,0,Teacher,Science,Pharmacist
4053,89,1,0,1,1,0,0,Artist,Commerce,Accountant
4054,72,0,0,1,0,1,1,Engineer,Commerce,Business Analyst
4055,68,0,1,1,1,0,1,Business,Commerce,Accountant
4056,66,0,1,0,1,1,0,Doctor,Arts,Journalist
4057,70,1,0,0,1,0,1,Artist,Arts,Journalist
4058,85,0,1,0,1,1,0,Doctor,Arts,Psychologist
4059,76,0,0,0,0,0,0,Artist,Science,Data Scientist
4060,70,1,0,0,1,1,0,Engineer,Arts,Journalist
4061,71,0,1,0,1,0,1,Engineer,Arts,Historian
4062,65,0,0,0,1,1,1,Artist,Arts,Psychologist
4063,69,1,0,1,0,0,0,Business,Commerce,Banker
4064,92,0,1,0,1,0,0,Business,Commerce,CA
4065,73,0,0,0,1,1,0,Business,Commerce,CA
4066,61,1,1,1,1,1,1,Business,Commerce,Banker
4067,84,1,1,0,1,1,1,Teacher,Arts,Designer
4068,93,0,1,0,1,1,1,Doctor,Arts,Psychologist
4069,55,0,0,0,0,0,1,Teacher,Arts,Journalist
4070,76,0,1,0,1,0,1,Engineer,Arts,Psychologist
4071,52,1,0,0,1,1,1,Business,Commerce,Banker
4072,58,1,0,1,0,1,1,Business,Commerce,Banker
4073,52,1,1,1,0,0,1,Doctor,Commerce,Banker
4074,81,0,0,1,0,1,1,Artist,Commerce,CA
4075,76,0,0,0,0,0,0,Business,Commerce,Business Analyst
4076,51,1,0,1,1,1,1,Doctor,Commerce,Business Analyst
4077,73,0,0,0,0,0,0,Teacher,Commerce,CA
4078,69,0,1,0,1,1,0,Business,Commerce,Business Analyst
4079,94,0,1,0,0,1,1,Engineer,Arts,Psychologist
4080,88,0,1,0,1,1,0,Teacher,Arts,Journalist
4081,59,0,0,0,1,0,0,Doctor,Arts,Designer
4082,81,0,0,0,1,1,0,Business,Commerce,Banker
4083,68,0,1,0,0,0,1,Teacher,Arts,Historian
4084,61,1,1,1,0,0,0,Artist,Commerce,Business Analyst
4085,82,1,1,0,1,0,1,Business,Commerce,Business Analyst
4086,74,0,0,1,0,0,1,Teacher,Commerce,Banker
4087,88,1,1,1,0,1,1,Teacher,Science,Data Scientist
4088,99,0,1,0,1,1,0,Artist,Arts,Historian
4089,60,0,1,1,0,0,0,Doctor,Commerce,CA
4090,52,0,1,1,0,0,1,Doctor,Commerce,CA
4091,96,0,0,0,1,0,1,Artist,Arts,Designer
4092,87,1,1,0,1,0,0,Engineer,Science,Data Scientist
4093,77,0,0,1,1,1,0,Doctor,Commerce,Banker
4094,86,1,1,0,0,1,0,Doctor,Science,Doctor
4095,72,1,1,0,0,0,0,Doctor,Commerce,Accountant
4096,65,0,1,0,1,0,0,Doctor,Commerce,CA
4097,66,1,1,1,0,0,0,Artist,Commerce,Accountant
4098,71,0,0,1,1,1,1,Teacher,Commerce,Business Analyst
4099,94,1,1,0,0,1,0,Doctor,Science,Data Scientist
4100,63,0,1,0,0,0,0,Engineer,Commerce,Accountant
4101,85,0,0,0,1,0,1,Business,Commerce,Accountant
4102,94,1,1,0,1,0,1,Business,Science,Software Engineer
4103,58,1,0,1,0,1,1,Engineer,Commerce,CA
4104,80,1,0,0,1,0,0,Teacher,Arts,Psychologist
4105,50,0,0,1,0,0,1,Doctor,Commerce,Banker
4106,54,0,0,1,1,0,0,Doctor,Commerce,Business Analyst
4107,65,0,1,0,0,1,0,Doctor,Arts,Historian
4108,77,1,0,0,1,1,0,Doctor,Arts,Designer
4109,58,0,1,1,0,1,0,Teacher,Commerce,Banker
4110,67,0,0,0,0,1,1,Teacher,Arts,Journalist
4111,94,1,1,0,0,0,1,Engineer,Science,Doctor
4112,50,0,1,1,1,1,0,Engineer,Commerce,Business Analyst
4113,95,0,0,1,0,0,1,Teacher,Commerce,Banker
4114,84,1,1,1,1,1,1,Engineer,Commerce,Business Analyst
4115,91,0,1,1,1,1,0,Doctor,Commerce,Business Analyst
4116,71,0,0,0,1,1,0,Teacher,Arts,Historian
4117,68,1,0,0,1,1,0,Artist,Arts,Designer
4118,54,1,1,1,0,1,0,Teacher,Commerce,Accountant
4119,55,1,1,1,0,0,0,Business,Commerce,Accountant
4120,75,0,1,1,0,0,0,Doctor,Commerce,CA
4121,58,0,1,1,0,0,0,Engineer,Commerce,CA
4122,88,0,0,1,1,0,0,Engineer,Commerce,CA
4123,71,0,0,0,1,0,1,Doctor,Arts,Designer
4124,82,1,0,1,1,0,1,Teacher,Commerce,Business Analyst
4125,55,0,0,0,1,0,0,Teacher,Commerce,Banker
4126,60,0,1,0,0,0,0,Teacher,Science,Pharmacist
4127,62,1,0,0,1,0,1,Engineer,Arts,Historian
4128,73,1,1,0,0,1,1,Doctor,Arts,Historian
4129,75,1,1,0,1,0,1,Engineer,Arts,Journalist
4130,83,0,1,0,0,1,1,Artist,Arts,Journalist
4131,92,1,0,1,1,1,0,Artist,Commerce,Business Analyst
4132,65,0,0,1,0,0,0,Business,Commerce,CA
4133,70,0,1,1,0,1,1,Teacher,Commerce,Banker
4134,67,0,0,1,1,1,0,Business,Commerce,Banker
4135,58,1,0,0,0,1,0,Teacher,Arts,Psychologist
4136,74,1,1,1,0,0,0,Business,Commerce,Banker
4137,90,0,0,1,0,0,1,Teacher,Commerce,Banker
4138,97,0,0,1,0,1,1,Artist,Commerce,Accountant
4139,60,1,0,1,1,1,0,Doctor,Commerce,CA
4140,62,0,0,0,0,1,1,Engineer,Arts,Journalist
4141,64,0,0,1,0,0,0,Teacher,Commerce,CA
4142,71,1,1,0,0,0,1,Artist,Arts,Psychologist
4143,50,1,0,0,0,0,1,Doctor,Arts,Designer
4144,97,1,0,1,0,0,0,Artist,Commerce,Banker
4145,70,0,1,1,0,0,1,Engineer,Commerce,CA
4146,92,1,0,1,0,1,0,Business,Commerce,Business Analyst
4147,52,0,0,0,1,0,0,Doctor,Science,Doctor
4148,86,0,1,1,1,0,0,Doctor,Commerce,Banker
4149,56,0,0,1,1,1,0,Teacher,Commerce,Banker
4150,93,1,0,1,0,0,0,Business,Commerce,CA
4151,74,0,1,0,0,1,0,Engineer,Arts,Journalist
4152,83,1,0,1,0,1,1,Teacher,Commerce,Business Analyst
4153,78,0,0,1,1,1,0,Teacher,Commerce,Business Analyst
4154,71,0,0,1,1,1,1,Business,Commerce,Business Analyst
4155,59,0,1,0,1,1,0,Doctor,Arts,Historian
4156,89,1,0,0,1,1,1,Doctor,Arts,Psychologist
4157,66,1,1,1,0,1,0,Teacher,Commerce,Business Analyst
4158,50,0,1,0,1,1,0,Business,Commerce,CA
4159,58,0,0,1,1,0,0,Teacher,Commerce,CA
4160,69,1,0,1,1,1,0,Business,Commerce,Business Analyst
4161,96,1,0,1,1,0,0,Business,Commerce,CA
4162,89,0,0,0,0,1,1,Business,Commerce,Banker
4163,66,1,0,0,0,1,1,Doctor,Arts,Journalist
4164,87,0,1,1,0,0,0,Business,Commerce,Banker
4165,52,1,1,0,0,0,0,Business,Commerce,CA
4166,69,0,0,1,0,0,0,Business,Commerce,CA
4167,74,1,1,1,1,0,0,Teacher,Commerce,CA
4168,80,0,0,0,1,0,0,Artist,Science,Pharmacist
4169,87,1,0,1,1,0,0,Engineer,Commerce,CA
4170,75,1,1,1,1,1,0,Business,Commerce,Business Analyst
4171,52,1,1,0,1,0,1,Artist,Arts,Journalist
4172,93,1,1,0,0,0,0,Engineer,Science,Doctor
4173,93,0,0,0,1,1,1,Doctor,Arts,Journalist
4174,93,1,0,0,0,0,1,Business,Commerce,Banker
4175,94,1,1,0,0,0,0,Engineer,Science,Data Scientist
4176,77,0,1,1,0,1,1,Artist,Commerce,CA
4177,75,1,1,0,0,0,1,Business,Commerce,Business Analyst
4178,73,0,1,1,1,1,1,Doctor,Commerce,CA
4179,76,0,1,0,0,1,0,Business,Commerce,Accountant
4180,58,1,0,1,0,0,0,Engineer,Commerce,Business Analyst
4181,62,1,1,0,1,1,0,Doctor,Arts,Journalist
4182,54,1,1,1,1,0,1,Artist,Commerce,CA
4183,81,1,0,1,1,0,0,Engineer,Commerce,CA
4184,93,0,1,1,0,0,0,Artist,Commerce,Business Analyst
4185,92,1,0,1,1,0,0,Business,Commerce,CA
4186,71,0,0,0,0,0,0,Engineer,Science,Software Engineer
4187,90,1,0,1,0,1,1,Business,Commerce,Banker
4188,68,0,0,1,1,0,1,Teacher,Commerce,Banker
4189,87,0,1,0,1,0,0,Artist,Commerce,Accountant
4190,69,1,1,1,0,1,1,Artist,Commerce,Business Analyst
4191,85,1,0,0,0,0,1,Engineer,Arts,Journalist
4192,70,0,1,1,1,1,1,Artist,Commerce,Business Analyst
4193,85,0,0,1,0,1,1,Doctor,Commerce,Banker
4194,68,0,0,0,0,1,0,Teacher,Arts,Psychologist
4195,52,1,0,0,0,0,0,Teacher,Science,Pharmacist
4196,96,0,1,0,1,1,1,Doctor,Arts,Journalist
4197,88,0,1,1,1,0,1,Teacher,Commerce,Banker
4198,60,1,1,1,0,1,1,Teacher,Commerce,Banker
4199,64,1,1,0,0,0,0,Engineer,Science,Software Engineer
4200,73,1,0,1,1,0,1,Business,Commerce,Banker
4201,75,0,1,1,1,0,0,Artist,Commerce,Business Analyst
4202,89,1,0,0,0,0,1,Doctor,Arts,Journalist
4203,62,0,0,0,1,1,1,Artist,Arts,Psychologist
4204,85,0,1,1,0,1,1,Artist,Commerce,Banker
4205,79,0,0,0,1,0,0,Business,Commerce,Business Analyst
4206,75,0,1,1,0,1,1,Business,Commerce,Banker
4207,53,0,1,0,0,1,1,Teacher,Arts,Designer
4208,65,1,1,0,0,1,0,Doctor,Arts,Designer
4209,54,0,1,0,0,0,1,Artist,Arts,Historian
4210,60,1,0,1,0,1,0,Artist,Commerce,CA
4211,69,1,0,0,1,1,0,Engineer,Arts,Designer
4212,97,0,0,1,0,1,0,Teacher,Commerce,Banker
4213,52,0,0,0,0,0,0,Engineer,Arts,Historian
4214,96,0,0,1,1,0,0,Engineer,Commerce,Banker
4215,91,0,0,0,1,0,1,Teacher,Arts,Historian
4216,99,0,1,1,1,0,0,Business,Commerce,Banker
4217,51,0,0,1,0,1,0,Engineer,Commerce,Accountant
4218,65,0,1,0,0,1,0,Teacher,Arts,Designer
4219,83,0,1,1,1,1,1,Teacher,Commerce,Accountant
4220,83,1,1,0,0,0,0,Teacher,Science,Software Engineer
4221,51,1,0,0,1,0,1,Teacher,Arts,Historian
4222,87,1,0,0,1,0,0,Teacher,Arts,Psychologist
4223,63,0,0,1,1,1,0,Engineer,Commerce,CA
4224,89,0,0,0,0,1,0,Business,Commerce,CA
4225,88,0,1,1,1,0,0,Artist,Commerce,Business Analyst
4226,95,1,0,1,0,1,0,Business,Commerce,Accountant
4227,92,0,1,1,0,1,0,Doctor,Commerce,Banker
4228,65,1,0,1,1,0,0,Artist,Commerce,CA
4229,96,0,1,1,0,1,0,Engineer,Commerce,CA
4230,60,0,1,1,1,0,0,Teacher,Commerce,Banker
4231,97,1,1,1,0,1,1,Engineer,Science,Pharmacist
4232,65,0,0,1,0,1,1,Engineer,Commerce,Accountant
4233,88,1,0,0,0,1,1,Doctor,Arts,Journalist
4234,85,1,0,1,1,0,0,Artist,Commerce,Business Analyst
4235,71,0,1,1,0,0,1,Business,Commerce,Business Analyst
4236,81,1,1,1,0,1,0,Teacher,Commerce,Banker
4237,94,0,1,1,0,0,0,Teacher,Commerce,CA
4238,92,0,1,0,1,0,0,Doctor,Arts,Journalist
4239,81,1,0,1,1,0,0,Teacher,Commerce,Business Analyst
4240,59,0,0,1,0,1,1,Doctor,Commerce,Business Analyst
4241,66,1,1,0,1,0,0,Doctor,Commerce,Business Analyst
4242,54,0,0,1,1,1,0,Engineer,Commerce,Accountant
4243,84,0,1,1,0,0,0,Teacher,Commerce,Accountant
4244,93,1,0,0,1,1,0,Doctor,Arts,Journalist
4245,86,0,1,0,1,0,0,Engineer,Commerce,Banker
4246,60,1,0,1,0,1,0,Doctor,Commerce,Business Analyst
4247,91,0,1,1,0,1,1,Doctor,Commerce,Banker
4248,96,1,0,0,1,1,1,Doctor,Arts,Historian
4249,73,1,0,0,1,1,1,Business,Commerce,Business Analyst
4250,75,1,0,0,0,1,1,Doctor,Arts,Journalist
4251,77,0,0,0,0,1,1,Engineer,Arts,Psychologist
4252,53,1,1,1,0,1,1,Artist,Commerce,Accountant
4253,89,1,1,1,1,1,0,Artist,Science,Software Engineer
4254,50,1,0,1,0,0,1,Artist,Commerce,Business Analyst
4255,93,1,1,0,0,1,0,Artist,Science,Software Engineer
4256,98,0,1,1,1,0,1,Artist,Commerce,CA
4257,81,0,1,1,1,0,1,Artist,Commerce,Business Analyst
4258,94,0,0,0,0,0,1,Doctor,Arts,Historian
4259,89,0,0,1,1,1,0,Teacher,Commerce,Accountant
4260,53,0,0,0,0,1,0,Engineer,Arts,Psychologist
4261,62,0,0,1,0,0,1,Teacher,Commerce,Accountant
4262,78,0,0,0,1,1,1,Doctor,Arts,Psychologist
4263,54,0,1,1,0,0,0,Engineer,Commerce,CA
4264,82,0,0,0,0,0,0,Teacher,Commerce,Banker
4265,58,0,0,1,0,1,0,Artist,Commerce,Business Analyst
4266,65,1,0,1,1,0,0,Doctor,Commerce,Accountant
4267,90,0,1,1,0,0,0,Teacher,Commerce,Banker
4268,97,1,0,1,1,0,0,Artist,Commerce,Banker
4269,64,0,0,1,1,1,1,Teacher,Commerce,Accountant
4270,90,0,1,1,0,1,1,Artist,Commerce,Accountant
4271,71,1,1,1,1,0,0,Engineer,Commerce,CA
4272,68,1,0,0,0,0,1,Artist,Arts,Historian
4273,72,0,0,0,1,1,0,Engineer,Arts,Journalist
4274,60,0,0,1,1,0,1,Business,Commerce,Banker
4275,77,0,0,1,1,1,0,Engineer,Commerce,CA
4276,76,0,0,1,0,1,1,Business,Commerce,Business Analyst
4277,93,1,0,1,1,0,1,Engineer,Commerce,CA
4278,72,0,0,0,1,0,1,Artist,Arts,Designer
4279,65,0,1,1,1,0,1,Business,Commerce,Banker
4280,68,0,0,1,1,1,0,Engineer,Commerce,Business Analyst
4281,97,0,0,1,1,0,0,Doctor,Commerce,Business Analyst
4282,57,1,1,0,1,1,0,Teacher,Arts,Designer
4283,62,1,1,1,0,1,0,Doctor,Commerce,Business Analyst
4284,64,1,1,1,0,0,0,Doctor,Commerce,CA
4285,88,1,0,0,1,0,1,Engineer,Arts,Designer
4286,66,0,1,1,1,1,0,Teacher,Commerce,Business Analyst
4287,62,1,1,0,1,0,1,Business,Commerce,Banker
4288,77,1,1,0,1,0,1,Teacher,Arts,Historian
4289,87,0,1,0,1,0,1,Doctor,Arts,Historian
4290,53,1,1,1,0,0,0,Doctor,Commerce,Business Analyst
4291,79,1,1,0,0,0,1,Teacher,Arts,Psychologist
4292,64,0,0,0,1,0,1,Doctor,Arts,Journalist
4293,59,1,1,1,1,0,0,Engineer,Commerce,Business Analyst
4294,84,0,1,0,1,0,0,Engineer,Commerce,Business Analyst
4295,51,1,0,0,1,1,1,Business,Commerce,CA
4296,73,1,1,1,1,1,0,Business,Commerce,Banker
4297,97,1,0,1,0,1,0,Teacher,Commerce,Banker
4298,79,0,0,1,1,0,0,Engineer,Commerce,Accountant
4299,96,1,0,0,0,0,1,Business,Commerce,Accountant
4300,93,0,1,1,0,0,1,Artist,Commerce,Accountant
4301,87,0,0,0,0,0,1,Doctor,Arts,Historian
4302,96,0,0,1,1,1,1,Engineer,Commerce,CA
4303,83,1,0,0,0,1,1,Teacher,Arts,Psychologist
4304,83,0,1,0,1,0,1,Doctor,Arts,Designer
4305,88,0,1,1,0,1,1,Engineer,Commerce,Banker
4306,58,0,1,0,1,1,0,Doctor,Arts,Designer
4307,53,1,0,0,1,0,0,Artist,Science,Software Engineer
4308,91,0,0,1,1,1,0,Artist,Commerce,CA
4309,60,1,0,0,0,0,1,Artist,Arts,Historian
4310,94,0,0,1,1,1,1,Doctor,Commerce,Accountant
4311,62,0,1,1,0,1,0,Business,Commerce,CA
4312,90,1,0,0,1,1,1,Artist,Arts,Journalist
4313,61,1,0,1,1,1,1,Doctor,Commerce,Banker
4314,62,1,1,1,1,0,0,Teacher,Commerce,Banker
4315,84,0,0,1,0,0,1,Teacher,Commerce,Accountant
4316,80,0,0,0,1,0,0,Artist,Commerce,Business Analyst
4317,80,0,1,0,0,1,1,Doctor,Arts,Psychologist
4318,76,1,0,0,0,0,1,Teacher,Arts,Psychologist
4319,75,1,0,0,0,1,0,Doctor,Arts,Psychologist
4320,90,0,1,1,1,1,0,Engineer,Commerce,Accountant
4321,84,1,0,0,1,0,0,Artist,Commerce,Accountant
4322,73,1,0,0,0,0,0,Doctor,Science,Data Scientist
4323,89,0,0,0,0,0,0,Doctor,Arts,Journalist
4324,74,0,0,1,1,0,0,Business,Commerce,CA
4325,54,0,0,0,1,0,1,Teacher,Arts,Journalist
4326,79,1,1,1,1,1,1,Doctor,Commerce,Banker
4327,64,0,1,1,1,0,0,Artist,Commerce,Banker
4328,93,1,1,1,1,1,0,Doctor,Science,Software Engineer
4329,58,1,1,0,0,1,0,Artist,Arts,Designer
4330,94,0,0,1,1,1,1,Doctor,Commerce,Business Analyst
4331,76,0,0,1,1,1,1,Engineer,Commerce,Business Analyst
4332,73,0,0,0,1,1,0,Engineer,Arts,Psychologist
4333,70,1,1,1,1,0,0,Doctor,Commerce,CA
4334,80,0,0,0,1,0,1,Business,Commerce,Accountant
4335,61,0,1,0,0,1,1,Teacher,Arts,Historian
4336,51,1,1,1,1,1,1,Artist,Commerce,Banker
4337,90,0,1,1,1,0,0,Doctor,Commerce,CA
4338,95,1,1,1,0,0,1,Artist,Science,Doctor
4339,67,0,0,1,1,0,0,Artist,Commerce,Banker
4340,76,1,0,1,0,0,0,Teacher,Commerce,CA
4341,79,0,1,0,1,0,0,Engineer,Arts,Journalist
4342,97,0,1,0,1,0,0,Teacher,Commerce,Banker
4343,55,0,1,0,0,0,0,Doctor,Commerce,Banker
4344,73,1,1,0,1,1,0,Artist,Arts,Historian
4345,83,0,0,1,1,1,1,Engineer,Commerce,Banker
4346,95,0,1,0,1,1,0,Teacher,Arts,Journalist
4347,73,1,1,1,0,0,1,Engineer,Commerce,Banker
4348,61,0,0,0,1,0,0,Artist,Arts,Designer
4349,61,0,1,0,1,0,1,Teacher,Arts,Psychologist
4350,78,0,1,0,0,1,1,Engineer,Arts,Psychologist
4351,88,1,0,1,1,1,1,Artist,Commerce,Accountant
4352,60,1,0,0,0,0,0,Engineer,Arts,Journalist
4353,80,0,1,0,1,0,1,Doctor,Arts,Journalist
4354,65,0,1,1,0,1,1,Business,Commerce,CA
4355,76,1,0,0,1,0,1,Artist,Arts,Designer
4356,87,0,1,1,1,0,0,Teacher,Commerce,Business Analyst
4357,51,0,1,1,0,0,0,Artist,Commerce,Business Analyst
4358,75,0,1,1,1,0,0,Doctor,Commerce,Business Analyst
4359,99,1,0,0,0,0,0,Engineer,Science,Data Scientist
4360,96,0,0,1,0,0,1,Teacher,Commerce,Business Analyst
4361,67,1,1,1,1,1,0,Teacher,Commerce,Accountant
4362,60,0,1,0,1,0,1,Teacher,Arts,Journalist
4363,96,0,0,0,0,0,0,Teacher,Science,Doctor
4364,67,1,0,0,0,0,1,Business,Commerce,Business Analyst
4365,83,0,0,0,0,1,1,Engineer,Arts,Psychologist
4366,89,1,0,1,0,1,1,Teacher,Commerce,Business Analyst
4367,68,1,0,0,0,0,0,Doctor,Arts,Historian
4368,75,1,0,0,0,0,1,Doctor,Arts,Journalist
4369,66,1,1,0,1,0,0,Engineer,Commerce,Banker
4370,99,0,0,1,1,1,0,Artist,Commerce,CA
4371,57,1,1,0,1,1,0,Artist,Arts,Historian
4372,85,0,0,0,0,0,1,Business,Commerce,Business Analyst
4373,99,1,0,0,0,1,0,Business,Commerce,Accountant
4374,54,1,0,0,1,1,0,Engineer,Arts,Journalist
4375,77,0,1,1,1,1,0,Teacher,Commerce,Banker
4376,76,0,1,0,1,0,1,Doctor,Arts,Designer
4377,83,1,0,0,0,0,1,Engineer,Arts,Historian
4378,61,1,1,0,0,1,0,Doctor,Arts,Psychologist
4379,77,1,1,0,1,0,1,Artist,Arts,Psychologist
4380,52,0,1,1,0,0,0,Doctor,Commerce,CA
4381,67,1,0,0,0,1,1,Doctor,Arts,Historian
4382,72,0,1,1,0,0,0,Artist,Commerce,Business Analyst
4383,94,0,1,1,1,0,1,Doctor,Commerce,Banker
4384,59,1,1,1,0,0,0,Engineer,Commerce,Business Analyst
4385,84,0,1,1,0,1,0,Business,Commerce,Business Analyst
4386,96,1,0,1,0,1,1,Artist,Commerce,Accountant
4387,65,1,1,1,0,0,1,Teacher,Commerce,Business Analyst
4388,53,0,0,0,0,0,1,Doctor,Arts,Historian
4389,56,0,0,1,0,0,1,Doctor,Commerce,Banker
4390,65,0,1,0,0,1,0,Business,Commerce,Accountant
4391,99,1,1,1,0,0,0,Engineer,Science,Data Scientist
4392,75,0,1,0,1,0,0,Teacher,Science,Pharmacist
4393,57,0,1,1,0,0,0,Doctor,Commerce,CA
4394,63,1,1,1,1,1,1,Business,Commerce,Accountant
4395,92,1,1,0,0,1,0,Teacher,Science,Pharmacist
4396,62,1,1,0,1,0,1,Doctor,Arts,Designer
4397,87,0,0,0,0,0,1,Business,Commerce,Banker
4398,87,0,0,0,1,1,0,Engineer,Arts,Historian
4399,53,1,0,0,1,1,1,Business,Commerce,Accountant
4400,89,1,0,1,0,0,1,Artist,Commerce,CA
4401,86,1,0,1,0,1,1,Teacher,Commerce,Business Analyst
4402,50,0,0,1,0,0,1,Artist,Commerce,Banker
4403,93,0,0,1,1,1,0,Doctor,Commerce,Accountant
4404,81,1,1,0,0,0,0,Engineer,Arts,Journalist
4405,75,0,1,1,0,1,0,Doctor,Commerce,CA
4406,78,0,1,0,1,1,0,Artist,Arts,Historian
4407,60,0,0,0,1,1,1,Engineer,Arts,Designer
4408,94,0,1,0,1,1,1,Business,Commerce,Banker
4409,78,1,0,0,0,1,1,Business,Commerce,Banker
4410,87,1,1,0,1,0,1,Artist,Science,Data Scientist
4411,82,0,1,0,0,0,0,Business,Commerce,Accountant
4412,82,0,1,0,1,0,0,Engineer,Science,Pharmacist
4413,74,0,0,0,0,0,1,Doctor,Arts,Historian
4414,95,1,0,0,0,1,1,Doctor,Arts,Historian
4415,68,0,1,0,0,0,1,Business,Commerce,Accountant
4416,76,1,1,0,0,0,1,Artist,Arts,Historian
4417,73,0,0,1,1,1,1,Teacher,Commerce,CA
4418,55,0,1,1,0,1,1,Engineer,Commerce,Accountant
4419,65,0,1,1,0,1,1,Teacher,Commerce,Accountant
4420,72,1,1,1,1,1,0,Teacher,Commerce,Accountant
4421,79,1,0,0,0,0,1,Engineer,Arts,Psychologist
4422,75,1,1,1,1,1,0,Business,Commerce,CA
4423,91,0,0,0,1,1,0,Artist,Arts,Designer
4424,53,1,0,0,1,0,0,Business,Commerce,CA
4425,99,1,0,0,1,1,1,Artist,Arts,Designer
4426,81,1,0,0,0,1,0,Artist,Arts,Historian
4427,62,0,0,0,0,0,1,Engineer,Arts,Psychologist
4428,96,0,1,0,1,0,1,Teacher,Arts,Psychologist
4429,56,0,0,0,0,1,0,Engineer,Arts,Journalist
4430,75,0,0,0,1,1,1,Engineer,Arts,Journalist
4431,88,0,1,1,0,0,1,Artist,Commerce,Accountant
4432,62,1,0,1,1,0,0,Artist,Commerce,Banker
4433,65,0,1,1,0,0,0,Business,Commerce,Banker
4434,73,0,0,0,1,0,0,Business,Commerce,Business Analyst
4435,72,0,1,1,1,1,0,Business,Commerce,CA
4436,59,0,1,0,0,0,1,Engineer,Arts,Journalist
4437,90,1,0,1,1,1,1,Artist,Commerce,Banker
4438,89,0,1,1,1,0,1,Doctor,Commerce,Business Analyst
4439,85,0,1,0,0,1,0,Teacher,Arts,Journalist
4440,97,0,1,0,0,0,1,Artist,Arts,Journalist
4441,57,1,0,1,1,0,1,Doctor,Commerce,CA
4442,69,0,0,0,0,1,1,Engineer,Arts,Journalist
4443,65,0,1,0,1,0,1,Business,Commerce,Business Analyst
4444,71,0,1,1,1,1,0,Business,Commerce,Banker
4445,97,0,0,0,1,0,0,Engineer,Arts,Designer
4446,54,1,1,0,0,1,0,Artist,Arts,Journalist
4447,95,0,1,1,1,0,0,Teacher,Commerce,CA
4448,87,1,0,1,0,1,1,Doctor,Commerce,CA
4449,98,0,1,0,1,0,1,Doctor,Arts,Journalist
4450,64,0,1,1,1,1,1,Artist,Commerce,Banker
4451,98,1,1,1,1,0,1,Business,Science,Pharmacist
4452,83,0,0,1,0,1,0,Business,Commerce,Business Analyst
4453,74,0,0,0,1,1,0,Doctor,Arts,Journalist
4454,54,0,1,1,1,0,1,Engineer,Commerce,Accountant
4455,92,0,0,0,1,1,0,Doctor,Arts,Journalist
4456,80,0,0,0,0,1,1,Teacher,Arts,Journalist
4457,91,0,1,1,1,1,1,Teacher,Commerce,Business Analyst
4458,98,0,0,1,0,1,0,Artist,Commerce,Accountant
4459,87,1,0,0,1,1,0,Doctor,Arts,Designer
4460,72,1,0,0,0,0,1,Engineer,Arts,Historian
4461,99,1,0,1,1,0,0,Business,Commerce,Business Analyst
4462,97,1,0,0,0,0,0,Business,Commerce,Banker
4463,83,1,1,0,0,1,0,Artist,Arts,Psychologist
4464,75,1,1,1,0,0,1,Artist,Commerce,Accountant
4465,65,1,0,0,0,1,0,Business,Commerce,Accountant
4466,79,0,1,1,1,0,0,Business,Commerce,Business Analyst
4467,92,1,1,0,0,1,1,Artist,Science,Software Engineer
